Name,Photo,Overall,Potential,Value,Wage,Age,Height,InternationalReputation
A. Ramsey,https://cdn.sofifa.org/players/4/19/186561.png,82,83,25,130,27,6'0,3
K. Trippier,https://cdn.sofifa.org/players/4/19/186345.png,82,82,18.5,99,27,5'10,2
A. Kolarov,https://cdn.sofifa.org/players/4/19/185103.png,82,82,12.5,73,32,6'2,2
G. Sigurðsson,https://cdn.sofifa.org/players/4/19/184484.png,82,82,22.5,125,28,6'1,3
S. Giovinco,https://cdn.sofifa.org/players/4/19/184431.png,82,82,20,15,31,5'4,2
M. Arnautović,https://cdn.sofifa.org/players/4/19/184200.png,82,82,22,120,29,6'4,3
N. Gaitán,https://cdn.sofifa.org/players/4/19/184144.png,82,82,21,22,30,5'8,3
J. Henderson,https://cdn.sofifa.org/players/4/19/183711.png,82,82,18,125,28,6'0,2
M. Kruse,https://cdn.sofifa.org/players/4/19/183574.png,82,82,21.5,45,30,5'11,2
M. Parolo,https://cdn.sofifa.org/players/4/19/183498.png,82,82,9,59,33,6'0,2
L. Fejsa,https://cdn.sofifa.org/players/4/19/183376.png,82,82,17,18,29,6'0,2
A. Rami,https://cdn.sofifa.org/players/4/19/183280.png,82,82,12.5,57,32,6'3,3
V. Ćorluka,https://cdn.sofifa.org/players/4/19/181786.png,82,82,12.5,1,32,6'4,3
G. Wijnaldum,https://cdn.sofifa.org/players/4/19/181291.png,82,82,23,130,27,5'9,3
F. Fazio,https://cdn.sofifa.org/players/4/19/179847.png,82,82,15,73,31,6'5,3
O. Giroud,https://cdn.sofifa.org/players/4/19/178509.png,82,82,20,140,31,6'4,3
Marcano,https://cdn.sofifa.org/players/4/19/173521.png,82,82,15,73,31,6'2,3
A. Guardado,https://cdn.sofifa.org/players/4/19/171897.png,82,82,19,35,31,5'7,3
E. Garay,https://cdn.sofifa.org/players/4/19/170481.png,82,82,15,44,31,6'2,3
Jardel,https://cdn.sofifa.org/players/4/19/168530.png,82,82,12.5,17,32,6'4,2
S. Sirigu,https://cdn.sofifa.org/players/4/19/168435.png,82,82,13.5,45,31,6'4,3
E. Viviano,https://cdn.sofifa.org/players/4/19/168354.png,82,82,12.5,15,32,6'5,2
L. Koscielny,https://cdn.sofifa.org/players/4/19/165229.png,82,82,12.5,115,32,6'1,3
A. Consigli,https://cdn.sofifa.org/players/4/19/163489.png,82,82,13.5,52,31,6'2,2
L. Biglia,https://cdn.sofifa.org/players/4/19/158963.png,82,82,12.5,98,32,5'10,3
Dani Alves,https://cdn.sofifa.org/players/4/19/146530.png,82,82,4.8,62,35,5'8,4
David Villa,https://cdn.sofifa.org/players/4/19/113422.png,82,82,8,12,36,5'9,3
Aduriz,https://cdn.sofifa.org/players/4/19/106231.png,82,82,8,29,37,6'0,3
P. Čech,https://cdn.sofifa.org/players/4/19/48940.png,82,82,3,60,36,6'5,4
Casillas,https://cdn.sofifa.org/players/4/19/5479.png,82,82,1.5,10,37,6'1,4
M. Rashford,https://cdn.sofifa.org/players/4/19/231677.png,81,89,27,110,20,6'1,2
Laure Santeiro,https://cdn.sofifa.org/players/4/19/230271.png,81,81,17,40,30,5'7,1
L. Bailey,https://cdn.sofifa.org/players/4/19/229906.png,81,89,26.5,54,20,5'10,1
M. Akanji,https://cdn.sofifa.org/players/4/19/229237.png,81,87,21,49,22,6'2,2
F. de Jong,https://cdn.sofifa.org/players/4/19/228702.png,81,89,26,19,21,5'11,1
Nélson Semedo,https://cdn.sofifa.org/players/4/19/227928.png,81,86,20,125,24,5'10,2
Pablo Fornals,https://cdn.sofifa.org/players/4/19/226456.png,81,86,24,36,22,5'10,1
Fabián,https://cdn.sofifa.org/players/4/19/226271.png,81,89,26,64,22,6'2,1
E. Bailly,https://cdn.sofifa.org/players/4/19/225508.png,81,87,21,105,24,6'1,2
Dani Ceballos,https://cdn.sofifa.org/players/4/19/222509.png,81,88,25,120,21,5'10,1
H. Lozano,https://cdn.sofifa.org/players/4/19/221992.png,81,86,24,22,22,5'9,3
Morales,https://cdn.sofifa.org/players/4/19/216475.png,81,81,17,33,30,5'11,1
J. Seri,https://cdn.sofifa.org/players/4/19/216451.png,81,82,20.5,73,26,5'7,2
M. Politano,https://cdn.sofifa.org/players/4/19/216409.png,81,84,22.5,57,24,5'7,2
M. Brozović,https://cdn.sofifa.org/players/4/19/216352.png,81,84,18.5,64,25,5'11,2
Williams,https://cdn.sofifa.org/players/4/19/216201.png,81,87,24.5,31,24,6'1,2
A. Correa,https://cdn.sofifa.org/players/4/19/214997.png,81,87,24.5,54,23,5'7,1
A. Christensen,https://cdn.sofifa.org/players/4/19/213661.png,81,88,21.5,91,22,6'2,2
João Mário,https://cdn.sofifa.org/players/4/19/212814.png,81,84,22.5,71,25,5'10,3
T. Strakosha,https://cdn.sofifa.org/players/4/19/212151.png,81,86,17,36,23,6'4,1
E. Hysaj,https://cdn.sofifa.org/players/4/19/210864.png,81,86,20,58,24,6'0,2
P. Zieliński,https://cdn.sofifa.org/players/4/19/210406.png,81,88,24.5,64,24,5'11,3
Ricardo Pereira,https://cdn.sofifa.org/players/4/19/210243.png,81,85,19,64,24,5'9,3
Grimaldo,https://cdn.sofifa.org/players/4/19/210035.png,81,87,20.5,14,22,5'7,3
R. Guerreiro,https://cdn.sofifa.org/players/4/19/209889.png,81,86,24,54,24,5'7,3
A. Doucouré,https://cdn.sofifa.org/players/4/19/208135.png,81,85,19.5,60,25,6'0,2
J. Martínez,https://cdn.sofifa.org/players/4/19/207877.png,81,84,22.5,14,25,5'7,1
C. Bacca,https://cdn.sofifa.org/players/4/19/207664.png,81,81,16,45,31,5'11,3
A. Plea,https://cdn.sofifa.org/players/4/19/206467.png,81,83,22,40,25,5'11,2
B. Davies,https://cdn.sofifa.org/players/4/19/205923.png,81,84,18.5,87,25,6'0,2
M. Nastasić,https://cdn.sofifa.org/players/4/19/205362.png,81,84,18.5,36,25,6'2,2
A. Milik,https://cdn.sofifa.org/players/4/19/205175.png,81,88,25.5,71,24,6'1,3
M. Sabitzer,https://cdn.sofifa.org/players/4/19/204923.png,81,84,22.5,54,24,5'10,2
B. Mendy,https://cdn.sofifa.org/players/4/19/204884.png,81,86,20,105,23,6'1,2
C. Kramer,https://cdn.sofifa.org/players/4/19/204024.png,81,82,17,35,27,6'3,2
S. Vrsaljko,https://cdn.sofifa.org/players/4/19/203890.png,81,84,18,57,26,5'11,2
T. Hazard,https://cdn.sofifa.org/players/4/19/203486.png,81,83,21.5,40,25,5'9,2
K. Bellarabi,https://cdn.sofifa.org/players/4/19/202857.png,81,81,18,76,28,6'0,3
S. Zaza,https://cdn.sofifa.org/players/4/19/202685.png,81,82,21,48,27,6'1,2
F. Ghoulam,https://cdn.sofifa.org/players/4/19/201454.png,81,82,16.5,68,27,6'0,2
B. Lecomte,https://cdn.sofifa.org/players/4/19/200726.png,81,84,15,27,27,6'1,2
J. Iličić,https://cdn.sofifa.org/players/4/19/200647.png,81,81,17,41,30,6'3,3
K. Volland,https://cdn.sofifa.org/players/4/19/200610.png,81,83,22,76,25,5'10,2
Paco Alcácer,https://cdn.sofifa.org/players/4/19/200454.png,81,85,23.5,59,24,5'9,2
Vitolo,https://cdn.sofifa.org/players/4/19/199715.png,81,81,18,65,28,6'1,2
G. Xhaka,https://cdn.sofifa.org/players/4/19/199503.png,81,84,22,115,25,6'1,3
D. Tadić,https://cdn.sofifa.org/players/4/19/199434.png,81,81,17.5,26,29,5'11,3
C. Aránguiz,https://cdn.sofifa.org/players/4/19/199042.png,81,81,17,76,29,5'7,2
S. Verdi,https://cdn.sofifa.org/players/4/19/196889.png,81,81,19.5,77,25,5'7,2
D. Lovren,https://cdn.sofifa.org/players/4/19/195086.png,81,82,16,115,28,6'2,2
G. Medel,https://cdn.sofifa.org/players/4/19/193532.png,81,81,13,56,30,5'7,3
X. Shaqiri,https://cdn.sofifa.org/players/4/19/193348.png,81,81,19,130,26,5'7,3
J. Corona,https://cdn.sofifa.org/players/4/19/193165.png,81,83,21.5,18,25,5'8,3
A. Areola,https://cdn.sofifa.org/players/4/19/193105.png,81,85,16.5,61,25,6'5,2
K. Vogt,https://cdn.sofifa.org/players/4/19/192641.png,81,82,17.5,42,26,6'4,2
Ander Herrera,https://cdn.sofifa.org/players/4/19/191740.png,81,81,17.5,140,28,6'0,3
E. Salvio,https://cdn.sofifa.org/players/4/19/190972.png,81,81,18.5,19,27,5'8,2
S. El Shaarawy,https://cdn.sofifa.org/players/4/19/190813.png,81,82,21,77,25,5'10,3
C. Smalling,https://cdn.sofifa.org/players/4/19/189881.png,81,82,16,130,28,6'4,3
Hulk,https://cdn.sofifa.org/players/4/19/189362.png,81,81,15.5,25,31,5'11,4
S. Kagawa,https://cdn.sofifa.org/players/4/19/189358.png,81,81,17.5,65,29,5'9,3
M. Lanzini,https://cdn.sofifa.org/players/4/19/188988.png,81,85,23,90,25,5'6,2
F. Smolov,https://cdn.sofifa.org/players/4/19/187491.png,81,81,18.5,1,28,6'2,1
L. Stindl,https://cdn.sofifa.org/players/4/19/187072.png,81,81,18,43,29,5'11,2
O. Toprak,https://cdn.sofifa.org/players/4/19/185239.png,81,82,16,59,28,6'1,3
D. Perotti,https://cdn.sofifa.org/players/4/19/183900.png,81,81,17.5,84,29,5'10,3
F. Muslera,https://cdn.sofifa.org/players/4/19/182494.png,81,81,10,52,32,6'3,3
B. Höwedes,https://cdn.sofifa.org/players/4/19/179784.png,81,81,13,1,30,6'2,3
S. Kjær,https://cdn.sofifa.org/players/4/19/179645.png,81,81,14,23,29,6'2,3
S. Bender,https://cdn.sofifa.org/players/4/19/177458.png,81,81,14,69,29,6'1,2
M. Valbuena,https://cdn.sofifa.org/players/4/19/177326.png,81,81,11,86,33,5'6,3
Pedro León,https://cdn.sofifa.org/players/4/19/175379.png,81,81,15.5,32,31,6'0,2
K. Boateng,https://cdn.sofifa.org/players/4/19/173909.png,81,81,15,65,31,6'1,3
L. Piszczek,https://cdn.sofifa.org/players/4/19/173771.png,81,81,7,57,33,6'0,3
A. Candreva,https://cdn.sofifa.org/players/4/19/173221.png,81,81,15.5,74,31,5'11,3
D. Wass,https://cdn.sofifa.org/players/4/19/172522.png,81,81,17,46,29,5'11,2
E. Lamela,https://cdn.sofifa.org/players/4/19/170368.png,81,82,21,105,26,6'0,2
D. Rose,https://cdn.sofifa.org/players/4/19/169595.png,81,81,14.5,92,27,5'9,3
C. Vela,https://cdn.sofifa.org/players/4/19/169416.png,81,81,17.5,15,29,5'10,3
Renato Augusto,https://cdn.sofifa.org/players/4/19/169195.png,81,81,16.5,28,30,6'1,2
A. Valencia,https://cdn.sofifa.org/players/4/19/167905.png,81,81,10,120,32,5'11,2
L. Fabiański,https://cdn.sofifa.org/players/4/19/164835.png,81,81,9,70,33,6'3,2
João Moutinho,https://cdn.sofifa.org/players/4/19/162347.png,81,81,15,85,31,5'7,3
Borja Valero,https://cdn.sofifa.org/players/4/19/161956.png,81,81,11,74,33,5'9,3
F. Quagliarella,https://cdn.sofifa.org/players/4/19/159261.png,81,81,8,39,35,5'11,2
B. Gomis,https://cdn.sofifa.org/players/4/19/159145.png,81,81,14,56,32,6'0,3
Manuel Fernandes,https://cdn.sofifa.org/players/4/19/157960.png,81,81,14,1,32,5'9,2
H. Herrera,https://cdn.sofifa.org/players/4/19/156519.png,81,81,17.5,20,28,6'0,3
Raffael,https://cdn.sofifa.org/players/4/19/144622.png,81,81,11,41,33,5'9,2
Nani,https://cdn.sofifa.org/players/4/19/139068.png,81,81,15.5,19,31,5'10,3
J. Milner,https://cdn.sofifa.org/players/4/19/138412.png,81,81,13.5,120,32,5'9,2
J. Mathieu,https://cdn.sofifa.org/players/4/19/112316.png,81,81,5.5,18,34,6'2,3
Joaquín,https://cdn.sofifa.org/players/4/19/45186.png,81,81,6,24,36,5'10,2
M. Gómez,https://cdn.sofifa.org/players/4/19/239207.png,80,85,20.5,25,21,6'1,1
K. Havertz,https://cdn.sofifa.org/players/4/19/235790.png,80,89,22,32,19,6'2,1
T. Ndombele,https://cdn.sofifa.org/players/4/19/235569.png,80,89,22.5,51,21,5'11,1
H. Aouar,https://cdn.sofifa.org/players/4/19/234906.png,80,90,23.5,51,20,5'9,1
Carlos Soler,https://cdn.sofifa.org/players/4/19/234153.png,80,87,21,31,21,5'11,1
Odriozola,https://cdn.sofifa.org/players/4/19/234035.png,80,88,18.5,115,22,5'9,1
M. Almirón,https://cdn.sofifa.org/players/4/19/230977.png,80,84,19.5,11,24,5'9,1
Welington Dano,https://cdn.sofifa.org/players/4/19/230347.png,80,80,10.5,34,30,5'10,1
Everton Andrão,https://cdn.sofifa.org/players/4/19/230234.png,80,80,4.5,34,34,5'10,1
Oyarzabal,https://cdn.sofifa.org/players/4/19/230142.png,80,87,21,29,21,5'11,1
F. Balbuena,https://cdn.sofifa.org/players/4/19/228229.png,80,83,15.5,80,26,6'2,1
M. Marega,https://cdn.sofifa.org/players/4/19/227536.png,80,80,16,19,27,6'1,2
B. Pavard,https://cdn.sofifa.org/players/4/19/226851.png,80,86,17.5,33,22,6'1,1
W. Ndidi,https://cdn.sofifa.org/players/4/19/226790.png,80,85,17,50,21,6'0,1
A. Onana,https://cdn.sofifa.org/players/4/19/226753.png,80,85,14.5,14,22,6'2,2
G. Lo Celso,https://cdn.sofifa.org/players/4/19/226226.png,80,86,20,72,22,5'9,1
M. Acuña,https://cdn.sofifa.org/players/4/19/224334.png,80,80,12.5,16,26,5'8,2
Rúben Neves,https://cdn.sofifa.org/players/4/19/224293.png,80,87,20.5,59,21,5'11,2
Mariano,https://cdn.sofifa.org/players/4/19/221639.png,80,85,20,140,24,5'11,1
Raúl,https://cdn.sofifa.org/players/4/19/221540.png,80,80,12,19,28,6'2,1
M. Caldara,https://cdn.sofifa.org/players/4/19/220477.png,80,86,17.5,73,24,6'2,2
M. Vecino,https://cdn.sofifa.org/players/4/19/219985.png,80,81,14.5,63,26,6'2,2
T. Bakayoko,https://cdn.sofifa.org/players/4/19/219809.png,80,85,17,85,23,6'2,2
M. Dahoud,https://cdn.sofifa.org/players/4/19/218339.png,80,86,20,50,22,5'10,2
Rafa,https://cdn.sofifa.org/players/4/19/216547.png,80,83,18.5,17,25,5'8,2
K. Baldé,https://cdn.sofifa.org/players/4/19/215785.png,80,85,20,65,23,5'11,2
G. Rulli,https://cdn.sofifa.org/players/4/19/215316.png,80,85,14,26,26,6'2,3
F. Armani,https://cdn.sofifa.org/players/4/19/214584.png,80,80,9,22,31,6'2,1
Rony Lopes,https://cdn.sofifa.org/players/4/19/212692.png,80,85,20,65,22,5'9,2
Santi Mina,https://cdn.sofifa.org/players/4/19/212623.png,80,85,20,40,22,5'11,1
K. Demirbay,https://cdn.sofifa.org/players/4/19/211748.png,80,84,19.5,37,24,6'0,2
Gayà,https://cdn.sofifa.org/players/4/19/211688.png,80,85,16.5,33,23,5'8,2
André Gomes,https://cdn.sofifa.org/players/4/19/211575.png,80,85,19.5,130,24,6'2,3
N. Tagliafico,https://cdn.sofifa.org/players/4/19/211256.png,80,82,15,20,25,5'7,2
M. Sanson,https://cdn.sofifa.org/players/4/19/210896.png,80,85,19.5,47,23,5'11,2
Pacheco,https://cdn.sofifa.org/players/4/19/209960.png,80,83,13,23,26,6'1,1
E. Can,https://cdn.sofifa.org/players/4/19/208333.png,80,85,19.5,91,24,6'0,2
H. Çalhanoğlu,https://cdn.sofifa.org/players/4/19/208128.png,80,84,19.5,89,24,5'10,3
M. Ginter,https://cdn.sofifa.org/players/4/19/207862.png,80,82,15.5,28,24,6'2,2
M. Keane,https://cdn.sofifa.org/players/4/19/207599.png,80,83,15.5,88,25,6'3,2
L. Paredes,https://cdn.sofifa.org/players/4/19/207439.png,80,85,0,0,24,5'11,2
T. Stepanenko,https://cdn.sofifa.org/players/4/19/206413.png,80,80,12,1,28,5'11,1
L. Shaw,https://cdn.sofifa.org/players/4/19/205988.png,80,85,16.5,96,22,5'11,2
Z. Feddal,https://cdn.sofifa.org/players/4/19/205705.png,80,80,12,29,28,6'3,1
S. Haller,https://cdn.sofifa.org/players/4/19/205693.png,80,83,19,41,24,6'3,1
Bernard,https://cdn.sofifa.org/players/4/19/205525.png,80,81,17.5,97,25,5'5,2
T. Inui,https://cdn.sofifa.org/players/4/19/205114.png,80,80,14,30,30,5'7,1
Portu,https://cdn.sofifa.org/players/4/19/205070.png,80,81,17.5,37,26,5'10,1
M. Batshuayi,https://cdn.sofifa.org/players/4/19/204529.png,80,84,19.5,105,24,6'1,2
E. Zahavi,https://cdn.sofifa.org/players/4/19/204399.png,80,80,14.5,24,30,6'0,1
T. Vaclík,https://cdn.sofifa.org/players/4/19/204120.png,80,81,11.5,17,29,6'2,1
N. Pope,https://cdn.sofifa.org/players/4/19/203841.png,80,83,13,48,26,6'7,1
Héctor Bellerín,https://cdn.sofifa.org/players/4/19/203747.png,80,85,16.5,85,23,5'10,3
P. Kadeřábek,https://cdn.sofifa.org/players/4/19/203605.png,80,81,14,39,26,6'0,2
J. Butland,https://cdn.sofifa.org/players/4/19/203042.png,80,85,14,39,25,6'5,2
J. Vestergaard,https://cdn.sofifa.org/players/4/19/202849.png,80,81,14.5,51,25,6'6,2
J. Tarkowski,https://cdn.sofifa.org/players/4/19/202695.png,80,83,15.5,56,25,6'4,1
Deulofeu,https://cdn.sofifa.org/players/4/19/202477.png,80,82,18.5,56,24,5'10,3
E. Dier,https://cdn.sofifa.org/players/4/19/202335.png,80,84,16.5,73,24,6'2,2
J. Murillo,https://cdn.sofifa.org/players/4/19/201377.png,80,84,16,38,26,6'0,2
M. Badelj,https://cdn.sofifa.org/players/4/19/201144.png,80,80,11.5,53,29,6'1,2
Ismaily,https://cdn.sofifa.org/players/4/19/201119.png,80,80,11.5,1,28,5'10,1
N. Schulz,https://cdn.sofifa.org/players/4/19/200536.png,80,81,14.5,37,25,5'11,1
L. Digne,https://cdn.sofifa.org/players/4/19/200458.png,80,84,16,79,24,5'10,2
M. Uth,https://cdn.sofifa.org/players/4/19/200318.png,80,81,17.5,42,26,6'1,1
Cristian Tello,https://cdn.sofifa.org/players/4/19/200315.png,80,80,16,30,26,5'10,2
D. Vida,https://cdn.sofifa.org/players/4/19/199206.png,80,80,11.5,55,29,6'0,3
L. Muriel,https://cdn.sofifa.org/players/4/19/199110.png,80,81,17.5,24,27,5'10,2
V. Aboubakar,https://cdn.sofifa.org/players/4/19/199069.png,80,82,18,19,26,6'0,3
A. Oxlade-Chamberlain,https://cdn.sofifa.org/players/4/19/198784.png,80,85,19.5,94,24,5'9,2
S. Aurier,https://cdn.sofifa.org/players/4/19/197853.png,80,83,15.5,82,25,5'9,2
J. Matip,https://cdn.sofifa.org/players/4/19/197061.png,80,82,15,99,26,6'4,2
Y. Rakitskyi,https://cdn.sofifa.org/players/4/19/195861.png,80,80,12,1,28,6'1,2
Sergi Enrich,https://cdn.sofifa.org/players/4/19/194879.png,80,80,15.5,34,28,5'11,2
A. Yarmolenko,https://cdn.sofifa.org/players/4/19/194794.png,80,80,15,92,28,6'3,3
Hugo Mallo,https://cdn.sofifa.org/players/4/19/194229.png,80,81,13.5,27,27,5'9,2
André Almeida,https://cdn.sofifa.org/players/4/19/194022.png,80,80,12,15,27,6'1,2
D. Didavi,https://cdn.sofifa.org/players/4/19/193886.png,80,80,15,44,28,5'11,2
R. Rodríguez,https://cdn.sofifa.org/players/4/19/193352.png,80,83,15.5,81,25,5'11,3
R. Pereyra,https://cdn.sofifa.org/players/4/19/193061.png,80,80,15.5,65,27,6'0,2
Mario Gaspar,https://cdn.sofifa.org/players/4/19/192789.png,80,80,12,35,27,6'0,2
Maicon,https://cdn.sofifa.org/players/4/19/191687.png,80,80,11.5,63,29,6'3,2
D. Blind,https://cdn.sofifa.org/players/4/19/190815.png,80,80,12,22,28,5'11,3
J. Zoet,https://cdn.sofifa.org/players/4/19/190778.png,80,83,12.5,16,27,6'2,2
A. Ljajić,https://cdn.sofifa.org/players/4/19/190544.png,80,81,17.5,52,26,6'0,2
Canales,https://cdn.sofifa.org/players/4/19/190286.png,80,80,15.5,30,27,5'11,2
Iago Falqué,https://cdn.sofifa.org/players/4/19/190264.png,80,80,15,59,28,5'9,3
L. de Jong,https://cdn.sofifa.org/players/4/19/189805.png,80,80,16,23,27,6'2,2
Guaita,https://cdn.sofifa.org/players/4/19/189690.png,80,80,9,48,31,6'3,2
Muniain,https://cdn.sofifa.org/players/4/19/189575.png,80,83,18.5,31,25,5'7,2
Susaeta,https://cdn.sofifa.org/players/4/19/189354.png,80,80,14,33,30,5'10,2
S. Rudy,https://cdn.sofifa.org/players/4/19/189251.png,80,80,12,37,28,5'10,2
K. Trapp,https://cdn.sofifa.org/players/4/19/188943.png,80,81,11.5,61,27,6'2,2
V. Wanyama,https://cdn.sofifa.org/players/4/19/188942.png,80,82,14.5,86,27,6'0,2
N. Nkoulou,https://cdn.sofifa.org/players/4/19/188829.png,80,80,12,50,28,6'0,3
R. Boudebouz,https://cdn.sofifa.org/players/4/19/188388.png,80,80,15,31,28,5'10,2
Camacho,https://cdn.sofifa.org/players/4/19/188005.png,80,81,13.5,51,28,6'0,2
S. Ulreich,https://cdn.sofifa.org/players/4/19/186569.png,80,80,10,61,29,6'4,2
M. Musacchio,https://cdn.sofifa.org/players/4/19/186547.png,80,80,12.5,85,27,5'11,3
C. Stuani,https://cdn.sofifa.org/players/4/19/186537.png,80,80,13.5,41,31,6'1,1
P. Gulácsi,https://cdn.sofifa.org/players/4/19/185122.png,80,80,10.5,45,28,6'4,2
Bruno,https://cdn.sofifa.org/players/4/19/184120.png,80,80,7,39,34,6'0,3
F. Delph,https://cdn.sofifa.org/players/4/19/183427.png,80,80,11.5,120,28,5'9,2
A. Lallana,https://cdn.sofifa.org/players/4/19/180819.png,80,80,13.5,110,30,5'10,3
Marcelo,https://cdn.sofifa.org/players/4/19/180334.png,80,80,10,64,31,6'3,2
S. Coleman,https://cdn.sofifa.org/players/4/19/180216.png,80,80,11,97,29,5'10,2
Alexandre Pato,https://cdn.sofifa.org/players/4/19/180175.png,80,80,15.5,35,28,5'11,3
Antunes,https://cdn.sofifa.org/players/4/19/178424.png,80,80,9.5,27,31,5'9,2
Nacho Monreal,https://cdn.sofifa.org/players/4/19/177604.png,80,80,8,99,32,5'10,2
Beñat,https://cdn.sofifa.org/players/4/19/177600.png,80,80,12.5,30,31,5'10,2
A. Fernández,https://cdn.sofifa.org/players/4/19/176915.png,80,80,11,20,32,5'10,2
K. Gameiro,https://cdn.sofifa.org/players/4/19/176600.png,80,80,13.5,45,31,5'8,3
I. Piatti,https://cdn.sofifa.org/players/4/19/176376.png,80,80,9,13,33,5'11,2
V. Birsa,https://cdn.sofifa.org/players/4/19/176104.png,80,80,13,23,31,6'0,2
S. Romero,https://cdn.sofifa.org/players/4/19/173373.png,80,80,9,91,31,6'4,3
D. Criscito,https://cdn.sofifa.org/players/4/19/173208.png,80,80,10,21,31,6'0,2
D. Valeri,https://cdn.sofifa.org/players/4/19/172114.png,80,80,11.5,12,32,5'10,2
D. Sturridge,https://cdn.sofifa.org/players/4/19/171833.png,80,80,15.5,125,28,5'11,3
Raúl García,https://cdn.sofifa.org/players/4/19/171579.png,80,80,13,30,31,6'0,2
S. Defour,https://cdn.sofifa.org/players/4/19/170815.png,80,80,13.5,65,30,5'9,2
M. Škrtel,https://cdn.sofifa.org/players/4/19/166706.png,80,80,6,68,33,6'3,3
S. Radu,https://cdn.sofifa.org/players/4/19/165109.png,80,80,10,51,31,6'0,2
G. Cahill,https://cdn.sofifa.org/players/4/19/164468.png,80,80,8.5,99,32,6'4,3
L. Diarra,https://cdn.sofifa.org/players/4/19/163711.png,80,80,6,75,33,5'9,3
L. Perrin,https://cdn.sofifa.org/players/4/19/159147.png,80,80,8.5,37,32,5'11,2
Dante,https://cdn.sofifa.org/players/4/19/158625.png,80,80,4.5,37,34,6'2,3
A. Granqvist,https://cdn.sofifa.org/players/4/19/156713.png,80,80,0,0,33,6'4,2
A. Gignac,https://cdn.sofifa.org/players/4/19/153244.png,80,80,12,70,32,6'2,3
M. Gómez,https://cdn.sofifa.org/players/4/19/150418.png,80,80,12,46,32,6'2,3
I. Akinfeev,https://cdn.sofifa.org/players/4/19/148119.png,80,80,8.5,1,32,6'1,3
I. Denisov,https://cdn.sofifa.org/players/4/19/147782.png,80,80,4.5,1,34,5'9,2
Juanfran,https://cdn.sofifa.org/players/4/19/146760.png,80,80,5.5,53,33,5'11,3
Diego López,https://cdn.sofifa.org/players/4/19/146748.png,80,80,2,17,36,6'5,3
Santi Cazorla,https://cdn.sofifa.org/players/4/19/146562.png,80,80,8.5,39,33,5'6,3
Jesús Navas,https://cdn.sofifa.org/players/4/19/146536.png,80,80,11.5,22,32,5'7,2
J. Mascherano,https://cdn.sofifa.org/players/4/19/142754.png,80,80,4.5,20,34,5'9,4
A. Mirante,https://cdn.sofifa.org/players/4/19/140293.png,80,80,6,51,34,6'4,2
D. Srna,https://cdn.sofifa.org/players/4/19/139997.png,80,80,1.7,27,36,5'10,3
B. Schweinsteiger,https://cdn.sofifa.org/players/4/19/121944.png,80,80,6,11,33,6'0,4
Moyá,https://cdn.sofifa.org/players/4/19/110677.png,80,80,6,26,34,6'2,2
W. Rooney,https://cdn.sofifa.org/players/4/19/54050.png,80,80,12,13,32,5'9,4
